refit_pair,split_index,refit_index,split_seed,model,target_definition,target_column,unconditional_explanation_construction,n_train,n_source_id,n_target,n_explanation,id_prevalence,target_prevalence,id_weighted_prevalence,target_weighted_prevalence,id_auroc,target_auroc,delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,delta_log_loss,id_brier,target_brier,delta_brier,weighted_id_auroc,weighted_target_auroc,weighted_delta_auroc,weighted_id_log_loss,weighted_target_log_loss,weighted_delta_log_loss,null_abs_delta_auroc,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,max_additivity_error,silent_explanation_shift
5,1,1,2026083008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.8782943428022731,0.8788840382874307,0.0005896954851575,0.8165225501581908,0.8185285940702611,0.4277280387536544,0.4285633416937264,0.000835302940072,0.1385105567817989,0.1386372037724923,0.0001266469906933,0.8795183281903097,0.8761219533836173,-0.0033963748066924,0.4207298193805925,0.4295802731177206,0.0088504537371281,0.0005650545505314,0.001067942269798,-0.0002915415241575,-0.0001348222783565,0.0012027645481546,0.0704687241045735,-0.0023001074990302,-0.0022316869075364,-0.002489565333695,0.0001894578346647,-0.0020481256267477,-0.0022037395149183,0.0001556138881705,-0.0009562041801903,-0.0036440108178701,-0.0009651609668861,-0.0040139697005039,152,102,0.40625,target_prevalence,0.0018230816577,-6.016537720754389e-05,0.0018832470349076,0.0015430057915311,-0.000680482486753,0.0309480581125917,0.0268443194768237,0.004103738635768,1.0,0.9555555555555554,1.0,1.0,0.5861212920017177,0.7427764085442651,3.512014329480148,3.589075094809794,0.0770607653296457,1.7763568394002505e-15,False
5,1,1,2026083008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.5217666666666667,0.3777579073135687,0.5072176323605221,0.8823482000360796,0.8823539768974883,5.776861408679501e-06,0.827221271280584,0.8829604052184006,0.4203869879821869,0.4710423061136889,0.050655318131502,0.1366058053982365,0.1550714688904736,0.018465663492237,0.88342183034918,0.8777015608310423,-0.0057202695181376,0.4137945066943613,0.4802462802121203,0.066451773517759,0.0001289770751892,-0.0002265019583047,-0.000846019388929,-0.0004570389808857,0.000230537022581,0.0637548710413965,-0.0008196038939937,-0.000679545849412,-0.0003213267202683,-0.0004982771737253,-0.0006867524720089,-0.0003469618239341,-0.0003397906480748,-0.0036537675630028,0.0020145597750154,0.000225555491267,-0.0008682089318037,122,102,0.5234375,target_prevalence,4.2872490888412607e-05,-0.0007391209221531,0.0007819934130415,0.0005062652178112,-0.0005514563904605,0.0245248868419549,0.0322799069128825,-0.0077550200709276,0.9555555555555554,0.9555555555555554,0.6666666666666666,1.0,0.9262475644668444,0.9553716754734995,3.086084302792392,3.0722604703619183,-0.0138238324304733,1.780620095814811e-11,True
5,1,1,2026083008,lightgbm,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.8823482000360796,0.881440691537637,-0.0009075084984425,0.827221271280584,0.8292796619874466,0.4203869879821869,0.4229517055705429,0.002564717588356,0.1366058053982365,0.1375245283122428,0.0009187229140062,0.88342183034918,0.878144721546934,-0.0052771088022459,0.4137945066943613,0.4245192148046185,0.0107247081102572,0.0001289770751892,-0.0002265019583047,-0.000846019388929,-0.0004570389808857,0.000230537022581,0.0637548710413965,0.009818212659887,0.0011576235462143,0.0009772135976379,0.0088409990622491,0.0089390126504754,0.001706079450181,0.0072329332002944,0.005129145943025,0.0145072793767491,0.0048644981445344,-0.0029100709492586,152,102,0.40625,target_prevalence,4.2872490888412607e-05,-0.0007391209221531,0.0007819934130415,0.0005062652178112,-0.0005514563904605,0.0245248868419549,0.0322799069128825,-0.0077550200709276,0.9555555555555554,0.9555555555555554,0.6666666666666666,1.0,0.9262475644668444,0.9553716754734995,3.086084302792392,3.0722604703619183,-0.0138238324304733,1.780620095814811e-11,False
6,1,2,2026083008,logistic,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.5217666666666667,0.3777579073135687,0.5072176323605221,0.8778946400336063,0.8776654475369723,-0.000229192496634,0.8165522594626989,0.8747930284754964,0.4283957627984627,0.4822643994045673,0.0538686366061045,0.138714524895256,0.1573813898990043,0.0186668650037482,0.8790218929405438,0.8736300631991644,-0.0053918297413794,0.4214675812874613,0.4912007316926361,0.0697331504051748,0.0005835555787092,0.0001731664031759,0.0044961964904822,0.0050792216150252,-0.0049060552118492,0.0684749628507947,0.0019482002243472,-0.000781160136181,-0.0008475840750897,0.0027957842994369,0.0021326161216907,-0.0008001196274812,0.002932735749172,-0.0019860055856469,0.0058824060343415,-0.0018601589574032,0.0001649908072237,122,102,0.5234375,target_prevalence,4.745280830331655e-05,0.0038749152956401,-0.0038274624873367,-0.004366758849593,-0.0010785927245124,0.0390297689081149,0.0276400556474394,0.0113897132606754,1.0,0.9555555555555554,1.0,1.0,0.1597532185006957,0.5135751363940292,3.552682923898802,3.628987682834516,0.0763047589357142,2.664535259100376e-15,False
6,1,2,2026083008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.8778946400336063,0.8790413998244632,0.0011467597908568,0.8165522594626989,0.8186397911432921,0.4283957627984627,0.4284598568075183,6.409400905565965e-05,0.138714524895256,0.1385700924667703,-0.0001444324284857,0.8790218929405438,0.875809375507622,-0.0032125174329218,0.4214675812874613,0.4302879043725113,0.0088203230850499,0.0005835555787092,0.0001731664031759,0.0044961964904822,0.0050792216150252,-0.0049060552118492,0.0684749628507947,0.0044403500996069,-0.0004062777223894,7.349990503011106e-05,0.0043668501945768,0.0043446192841035,4.241408800733336e-05,0.0043022051960961,0.0039297857502552,0.0049509144489586,-9.229111909137e-05,0.0002392909291515,152,102,0.40625,target_prevalence,4.745280830331655e-05,0.0038749152956401,-0.0038274624873367,-0.004366758849593,-0.0010785927245124,0.0390297689081149,0.0276400556474394,0.0113897132606754,1.0,0.9555555555555554,1.0,1.0,0.1597532185006957,0.5135751363940292,3.552682923898802,3.628987682834516,0.0763047589357142,3.1086244689504387e-15,False
6,1,2,2026083008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.5217666666666667,0.3777579073135687,0.5072176323605221,0.882578703586842,0.8829952015595637,0.0004164979727216,0.8273376203705549,0.8836814029713556,0.4199933243131505,0.4705574711990111,0.0505641468858605,0.1364492137667521,0.1547712326116492,0.018322018844897,0.8841523145694565,0.8780577111676588,-0.0060946034017976,0.4127639793531665,0.4797094463011522,0.0669454669479856,0.0002371937373779,0.0041043081063174,0.0013614558205545,0.0010159322055017,0.0030883759008156,0.0597469598095554,0.0009053512863523,-0.000730482805465,-0.000597035556874,0.0015023868432263,0.0009369471893287,-0.0005884625369854,0.0015254097263141,0.0002313053561895,0.0015793972165151,-0.0007799266478316,-0.0004141444659164,122,102,0.5234375,target_prevalence,0.0041710119163526,0.0018818011962139,0.0022892107201386,0.0026887933104771,0.000799165180677,0.0273891081358492,0.0508028312940746,-0.0234137231582253,1.0,0.911111111111111,1.0,0.6666666666666666,0.400624443606014,0.6211320695342555,3.080647441435904,3.0966276251814677,0.0159801837455635,8.989253785784967e-12,False
6,1,2,2026083008,lightgbm,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.882578703586842,0.8825321286721896,-4.65749146524308e-05,0.8273376203705549,0.831460999296287,0.4199933243131505,0.4212602447875083,0.0012669204743577,0.1364492137667521,0.1368250206796371,0.0003758069128849,0.8841523145694565,0.8792363315700162,-0.0049159829994402,0.4127639793531665,0.4228256656132226,0.010061686260056,0.0002371937373779,0.0041043081063174,0.0013614558205545,0.0010159322055017,0.0030883759008156,0.0597469598095554,-0.0010713915290824,-0.0024982322413537,-0.0028222500022018,0.0017508584731193,-0.0012950399415286,-0.0029347718808398,0.0016397319393112,-0.0022641830621289,0.0001214000039641,-0.0034223666882714,-0.0022221333161321,152,102,0.40625,target_prevalence,0.0041710119163526,0.0018818011962139,0.0022892107201386,0.0026887933104771,0.000799165180677,0.0273891081358492,0.0508028312940746,-0.0234137231582253,1.0,0.911111111111111,1.0,0.6666666666666666,0.400624443606014,0.6211320695342555,3.080647441435904,3.0966276251814677,0.0159801837455635,1.3219647598816664e-11,True
7,1,3,2026083008,logistic,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.5217666666666667,0.3777579073135687,0.5072176323605221,0.8777535303397139,0.8773600476469203,-0.0003934826927936,0.8156515524556064,0.8743152382505938,0.4284905327186897,0.4809777212463573,0.0524871885276675,0.1387740885777214,0.1572800024718038,0.0185059138940823,0.8786212239634122,0.8734345308614951,-0.0051866931019171,0.422156948102567,0.4896641679381412,0.0675072198355742,0.0004556410625708,-0.0015254916220798,0.0043259299260727,0.0049895608896446,-0.0065150525117244,0.0737149837576777,0.002551500057927,0.002631453459625,0.0037759998950563,-0.0012244998371293,0.0027922606976365,0.0037033692393466,-0.0009111085417101,-0.0025847269225406,0.0076877270383948,0.005325453883531,0.0022265459065817,122,102,0.5234375,target_prevalence,-0.0020784654512887,0.0052015083816754,-0.0072799738329641,-0.0068975131723443,0.0007649213212397,0.034624973440323,0.0442231505909839,-0.0095981771506608,0.9555555555555554,1.0,1.0,1.0,0.3703946580721337,0.2312535697329769,3.620700299768494,3.5197141539268118,-0.1009861458416825,2.664535259100376e-15,False
7,1,3,2026083008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.8777535303397139,0.8790040277977514,0.0012504974580375,0.8156515524556064,0.8182984761813722,0.4284905327186897,0.4283023784188057,-0.000188154299884,0.1387740885777214,0.1385423354119949,-0.0002317531657265,0.8786212239634122,0.8760853407671402,-0.002535883196272,0.422156948102567,0.4295546575956955,0.0073977094931285,0.0004556410625708,-0.0015254916220798,0.0043259299260727,0.0049895608896446,-0.0065150525117244,0.0737149837576777,0.0015028202830639,0.0007913398471106,0.0009781123850821,0.0005247078979818,0.0024251652901305,0.0014037906879691,0.0010213746021614,0.0064219936540858,-0.0034163530879578,0.0032483966671463,-0.0012921718969821,152,102,0.40625,target_prevalence,-0.0020784654512887,0.0052015083816754,-0.0072799738329641,-0.0068975131723443,0.0007649213212397,0.034624973440323,0.0442231505909839,-0.0095981771506608,0.9555555555555554,1.0,1.0,1.0,0.3703946580721337,0.2312535697329769,3.620700299768494,3.5197141539268118,-0.1009861458416825,2.664535259100376e-15,False
7,1,3,2026083008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.5217666666666667,0.3777579073135687,0.5072176323605221,0.8829314454123645,0.8821664693200724,-0.000764976092292,0.8283494376820326,0.8828524709879099,0.4194606937101143,0.4726982549375929,0.0532375612274785,0.1363384738456678,0.1556383245569735,0.0192998507113056,0.8839587580954972,0.8776075808338423,-0.0063511772616549,0.4129221427199827,0.4818643881506704,0.0689422454306877,0.0003398313858145,0.0012437397167656,0.0036194139785251,0.0036968578934338,-0.0024531181766682,0.0603912692138198,0.0019063411318582,0.0028601830670006,0.0020527003075931,-0.0001463591757349,0.0017688572888944,0.0021490469516915,-0.0003801896627971,0.0048393297817528,-0.0010266475180363,-2.6947665071608284e-06,0.0041080953816934,122,102,0.5234375,target_prevalence,0.0013734693081796,0.0036364923664164,-0.0022630230582368,-0.0023580706174525,-0.0001900951184313,0.0278790548910142,0.0361423733226428,-0.0082633184316285,1.0,0.9555555555555554,1.0,1.0,0.5547044623031254,0.5813410244845375,3.0371396069237893,3.049572327419315,0.0124327204955259,1.9890936120425806e-11,False
7,1,3,2026083008,lightgbm,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999333333333333,0.4066333333333333,0.3777579073135687,0.3905306323339829,0.8829314454123645,0.8816811494801907,-0.0012502959321737,0.8283494376820326,0.8299031937961059,0.4194606937101143,0.4226507734461519,0.0031900797360375,0.1363384738456678,0.1373731232349431,0.0010346493892753,0.8839587580954972,0.8784284374050336,-0.0055303206904635,0.4129221427199827,0.4241528879453878,0.0112307452254051,0.0003398313858145,0.0012437397167656,0.0036194139785251,0.0036968578934338,-0.0024531181766682,0.0603912692138198,0.0113019775775911,-0.0005207319415594,-0.0005617139078486,0.0118636914854398,0.0099160565941161,-0.0010046280589395,0.0109206846530557,0.0039103989990578,0.0186935561561244,-0.0029239227136668,0.0018004948979695,152,102,0.40625,target_prevalence,0.0013734693081796,0.0036364923664164,-0.0022630230582368,-0.0023580706174525,-0.0001900951184313,0.0278790548910142,0.0361423733226428,-0.0082633184316285,1.0,0.9555555555555554,1.0,1.0,0.5547044623031254,0.5813410244845375,3.0371396069237893,3.049572327419315,0.0124327204955259,1.9890936120425806e-11,False
8,2,0,2026093008,logistic,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.8789350832844204,0.877919714967732,-0.0010153683166883,0.8175592657762971,0.8744310599626683,0.4266310464244017,0.4849034235873815,0.0582723771629797,0.138137976491914,0.1584572293506809,0.0203192528587669,0.8790684568991634,0.8737920451425328,-0.0052764117566305,0.4232333615517038,0.494877472299889,0.0716441107481851,0.000638628853758,0.0003223709081988,0.0006852259703653,0.000298837461273,2.3533446925849688e-05,0.0688917697855608,0.0048299813162393,0.0022910494133189,0.0013459022344209,0.0034840790818184,0.0048587768136525,0.0012930578879113,0.0035657189257411,0.0042156773714244,0.0054442852610542,0.002473248293292,0.0002185561755497,122,102,0.5234375,target_prevalence,0.0005256547244324,0.0010604161049121,-0.0005347613804796,-0.0002556139667769,0.0005582948274055,0.0183340852928737,0.0317353752837639,-0.0134012899908901,0.9555555555555554,0.9555555555555554,1.0,1.0,0.4255982562738098,0.6054304020488869,3.6504317336734062,3.651016326140219,0.0005845924668128,1.7763568394002505e-15,False
8,2,0,2026093008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.4066333333333333,0.3843987129044693,0.3905306323339829,0.8789350832844204,0.878821888959293,-0.0001131943251273,0.8175592657762971,0.816858705825922,0.4266310464244017,0.4289217092210989,0.0022906627966972,0.138137976491914,0.1386160061332095,0.0004780296412955,0.8790684568991634,0.8752844732164715,-0.0037839836826918,0.4232333615517038,0.431252765185074,0.0080194036333702,0.000638628853758,0.0003223709081988,0.0006852259703653,0.000298837461273,2.3533446925849688e-05,0.0688917697855608,0.0039815646024358,0.005076685649404,0.004808712245498,-0.0008271476430621,0.0045805039257588,0.0051509823252795,-0.0005704783995206,0.0071759076601586,0.0007872215447131,0.0066341526709994,0.0029832718199966,152,102,0.40625,target_prevalence,0.0005256547244324,0.0010604161049121,-0.0005347613804796,-0.0002556139667769,0.0005582948274055,0.0183340852928737,0.0317353752837639,-0.0134012899908901,0.9555555555555554,0.9555555555555554,1.0,1.0,0.4255982562738098,0.6054304020488869,3.6504317336734062,3.651016326140219,0.0005845924668128,1.7763568394002505e-15,True
8,2,0,2026093008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.881853337971672,0.8827737179257199,0.0009203799540479,0.8270892926545209,0.8834738259061099,0.4210582504515877,0.471124878639295,0.0500666281877073,0.1367516625091936,0.1550156959830262,0.0182640334738325,0.8800825343697668,0.8780024122540672,-0.0020801221156996,0.4204774816112024,0.4805210857477219,0.0600436041365195,0.0003907816901895,0.0015930888105152,0.0057413958855847,0.0060692287425867,-0.0044761399320715,0.0632629578973837,0.0040020307533096,0.0018542009237229,0.0025084705132554,0.0014935602400542,0.0038955701244452,0.0025936783697472,0.0013018917546979,0.0062731908357517,0.0017308706708676,0.0006907029080968,0.004326238118414,122,102,0.5234375,target_prevalence,0.0018442249278856,0.0057565928184284,-0.0039123678905428,-0.0041942539113071,-0.0005637720415286,0.028877645799611,0.0361484228117766,-0.0072707770121656,1.0,1.0,1.0,1.0,0.5330344397234226,0.5786859603469644,2.922494333228472,3.039443693216529,0.1169493599880571,9.775069642614652e-12,False
8,2,0,2026093008,lightgbm,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.4066333333333333,0.3843987129044693,0.3905306323339829,0.881853337971672,0.8815165690012111,-0.0003367689704608,0.8270892926545209,0.8291906414252732,0.4210582504515877,0.4228924911611975,0.0018342407096098,0.1367516625091936,0.1374519493196926,0.0007002868104989,0.8800825343697668,0.8782671237899641,-0.0018154105798027,0.4204774816112024,0.4243466187359813,0.0038691371247788,0.0003907816901895,0.0015930888105152,0.0057413958855847,0.0060692287425867,-0.0044761399320715,0.0632629578973837,0.0068626269511081,0.0001914460777028,0.0009552393342877,0.0059073876168203,0.0070234601086734,0.0009981051603078,0.0060253549483656,0.0077204037914566,0.0060048501107595,0.0011838570730613,0.0007266215955141,152,102,0.40625,target_prevalence,0.0018442249278856,0.0057565928184284,-0.0039123678905428,-0.0041942539113071,-0.0005637720415286,0.028877645799611,0.0361484228117766,-0.0072707770121656,1.0,1.0,1.0,1.0,0.5330344397234226,0.5786859603469644,2.922494333228472,3.039443693216529,0.1169493599880571,1.2355227951843515e-11,False
9,2,1,2026093008,logistic,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.8794836540805931,0.8782500376457889,-0.0012336164348042,0.8186973141021232,0.8750669219662012,0.4256741991249517,0.4835088837140074,0.0578346845890557,0.1377569628406116,0.1579154576434014,0.0201584948027898,0.8798150752140526,0.8741677185217304,-0.0056473566923221,0.422010140487656,0.4928806950135639,0.0708705545259079,0.0004253405206873,0.0026311765945614,0.0022820800790521,0.001428236637448,0.0012029399571134,0.0639043697131489,0.0016425582389518,0.0012525890565961,0.0005374147761386,0.0011051434628132,0.0014175158289014,0.0003942688042456,0.0010232470246557,0.0064434629866926,-0.0031583465087889,0.0035911955098542,-0.0025163659575769,122,102,0.5234375,target_prevalence,0.0015477148335248,0.0021048343090028,-0.0005571194754779,0.0003229102408177,0.0017600594325913,0.0302606039017014,0.0221112114872948,0.0081493924144065,0.9555555555555554,1.0,1.0,1.0,0.5499973066951965,0.4497343004944444,3.540844479449807,3.570752623357063,0.0299081439072561,2.664535259100376e-15,False
9,2,1,2026093008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.4066333333333333,0.3843987129044693,0.3905306323339829,0.8794836540805931,0.8790703826589301,-0.000413271421663,0.8186973141021232,0.8187395725431762,0.4256741991249517,0.4282479231608602,0.0025737240359085,0.1377569628406116,0.1384774311337867,0.000720468293175,0.8798150752140526,0.875709197926203,-0.0041058772878495,0.422010140487656,0.4302814661109652,0.0082713256233091,0.0004253405206873,0.0026311765945614,0.0022820800790521,0.001428236637448,0.0012029399571134,0.0639043697131489,0.0001508869559456,-0.0010943382860702,-0.0013184216156967,0.0014693085716424,0.0005888296769772,-0.0015488165904452,0.0021376462674224,0.002486581468114,-0.0021848075562227,-0.0025471948143552,-8.96484170381795e-05,152,102,0.40625,target_prevalence,0.0015477148335248,0.0021048343090028,-0.0005571194754779,0.0003229102408177,0.0017600594325913,0.0302606039017014,0.0221112114872948,0.0081493924144065,0.9555555555555554,1.0,1.0,1.0,0.5499973066951965,0.4497343004944444,3.540844479449807,3.570752623357063,0.0299081439072561,2.664535259100376e-15,True
9,2,1,2026093008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.8808540463200554,0.8820854145980146,0.0012313682779592,0.8267795304543363,0.8830191319188454,0.4221063181880568,0.4720807113024924,0.0499743931144356,0.1373387104687775,0.1553635634684571,0.0180248529996795,0.8783015361147556,0.877073930273167,-0.0012276058415885,0.4226180442637686,0.4820155939759619,0.0593975497121933,0.0010028449910777,-0.0015790485084211,0.0012823857986273,0.0015945167784842,-0.0031735652869053,0.0648663026456244,0.0016351217649393,-0.0012255763682282,-0.0013943091858175,0.0030294309507568,0.0015774959340487,-0.0013859273519295,0.0029634232859783,0.0028644728239384,0.0004057707059402,-0.0015731216420939,-0.001215496729541,122,102,0.5234375,target_prevalence,-0.0014048355577677,0.0014350251567148,-0.0028398607144826,-0.0030067130006939,-0.0003337045724227,0.0198006720751508,0.0436959465993968,-0.023895274524246,0.9555555555555554,0.911111111111111,0.6666666666666666,0.6666666666666666,0.7296091272217785,0.6703967203403761,3.136777045725363,3.1974946571978067,0.0607176114724437,5.014008652715063e-11,False
9,2,1,2026093008,lightgbm,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.4066333333333333,0.3843987129044693,0.3905306323339829,0.8808540463200554,0.8810601788684005,0.0002061325483451,0.8267795304543363,0.8291319588692836,0.4221063181880568,0.4233533366316362,0.0012470184435793,0.1373387104687775,0.1376661357964097,0.0003274253276321,0.8783015361147556,0.8778126943450782,-0.0004888417696773,0.4226180442637686,0.4248975703472061,0.0022795260834375,0.0010028449910777,-0.0015790485084211,0.0012823857986273,0.0015945167784842,-0.0031735652869053,0.0648663026456244,0.006249692214776,-2.8365920312634074e-06,-0.0004595254608766,0.0067092176756526,0.005403959046721,-0.0002126541855303,0.0056166132322513,0.0017391153184826,0.0107602691110693,0.0008571213409702,-0.0017761722627236,152,102,0.40625,target_prevalence,-0.0014048355577677,0.0014350251567148,-0.0028398607144826,-0.0030067130006939,-0.0003337045724227,0.0198006720751508,0.0436959465993968,-0.023895274524246,0.9555555555555554,0.911111111111111,0.6666666666666666,0.6666666666666666,0.7296091272217785,0.6703967203403761,3.136777045725363,3.1974946571978067,0.0607176114724437,5.014008652715063e-11,False
10,2,2,2026093008,logistic,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.879671969497634,0.8774770861191776,-0.0021948833784564,0.81896913561247,0.8747421297793959,0.4254539017577865,0.4828146745156103,0.0573607727578237,0.1376347303394734,0.1578065444791036,0.0201718141396302,0.8799507174785979,0.8732745224494106,-0.0066761950291872,0.4217665755925114,0.4923220019430656,0.0705554263505542,0.0008331388873448,-0.0017561271642971,0.00593919716808,0.0052316949887002,-0.0069878221529974,0.0666333292280987,-7.047824054440266e-05,-0.0022434611256393,-0.0024159641362266,0.0023454858956822,-0.0002119595832237,-0.0025022932707616,0.0022903336875378,0.0029477904032825,-0.0030887468843713,-0.000574275932814,-0.0042576523396393,122,102,0.5234375,target_prevalence,-0.0016755313324589,0.006269116435648,-0.0079446477681069,-0.0074662349605522,0.0009568256151095,0.0241508245557959,0.041016213699685,-0.0168653891438891,1.0,0.9555555555555554,1.0,1.0,0.8513158850449284,0.4462572854902122,3.699249276872253,3.647512902325889,-0.0517363745463645,2.664535259100376e-15,False
10,2,2,2026093008,logistic,real_2018_50k,TARGET_REAL_2018_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.4066333333333333,0.3843987129044693,0.3905306323339829,0.879671969497634,0.8787499413032843,-0.0009220281943497,0.81896913561247,0.8185082898493365,0.4254539017577865,0.4287947555331177,0.0033408537753312,0.1376347303394734,0.1387067179165216,0.0010719875770481,0.8799507174785979,0.8751533395619917,-0.0047973779166061,0.4217665755925114,0.4312239238970503,0.0094573483045388,0.0008331388873448,-0.0017561271642971,0.00593919716808,0.0052316949887002,-0.0069878221529974,0.0666333292280987,0.0044522637949087,0.0013091386635872,0.002704628310772,0.0017476354841367,0.0053304229084437,0.0029544734839935,0.0023759494244501,0.0091357790670953,-0.0002312514772778,0.004037135901287,0.0013721207202569,152,102,0.40625,target_prevalence,-0.0016755313324589,0.006269116435648,-0.0079446477681069,-0.0074662349605522,0.0009568256151095,0.0241508245557959,0.041016213699685,-0.0168653891438891,1.0,0.9555555555555554,1.0,1.0,0.8513158850449284,0.4462572854902122,3.699249276872253,3.647512902325889,-0.0517363745463645,2.664535259100376e-15,False
10,2,2,2026093008,lightgbm,nominal_50k,TARGET_NOMINAL_50K,identical_across_target_definitions,90000,30000,60000,256,0.3999666666666667,0.5217666666666667,0.3843987129044693,0.5072176323605221,0.8813122095118948,0.882033943719589,0.0007217342076941,0.8272263280094101,0.8830392331866651,0.4214834997839041,0.47226189826055,0.0507783984766458,0.1370786058289292,0.1555051763267349,0.0184265704978057,0.8790106614015285,0.8771020210466014,-0.0019086403549271,0.4215933701379426,0.4816873008244585,0.0600939306865159,0.0006030769401145,-3.0096051677697133e-05,0.0055176713327865,0.005610989602429,-0.0056410856541067,0.0651726293294478,0.0065994622725176,-0.0018078823591211,-0.0012380565838463,0.0078375188563639,0.0066520923157248,-0.0012135076661367,0.0078655999818616,0.0054766880174299,0.0077222365276052,-0.001761766828317,-0.0007143463393756,122,102,0.5234375,target_prevalence,-3.4830004254304825e-05,0.005325004378104,-0.0053598343823583,-0.0055004600182325,-0.0002812512717483,0.0289967897879051,0.0469662042102797,-0.0179694144223745,1.0,0.8666666666666666,1.0,0.6666666666666666,0.4490374778664676,0.4912691733252485,3.045622711453836,3.1060943701597754,0.0604716587059392,1.5114576257246878e-11,False
